"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","B365H","B365D","B365A","GBH","GBD","GBA","IWH","IWD","IWA","SBH","SBD","SBA","WHH","WHD","WHA","GB.2.5","GB.2.5.1","GBAHH","GBAHA","GBAH","X","X.1","X.2","X.3","X.4","X.5"
"561","SP2","17/04/04","Cadiz","Cordoba",0,0,"D",0,0,"D",1.909,2.7,4.333,1.9,2.65,4.25,2,2.5,3.5,NA,NA,NA,2,2.6,4.2,2.2,1.51,1.9,1.63,-0.5,NA,NA,NA,NA,NA,NA
"562","SP2","17/04/04","Eibar","Leganes",1,1,"D",0,1,"A",1.909,2.7,4.333,1.9,2.65,4.25,1.9,2.4,4.3,NA,NA,NA,1.95,2.55,4.5,2.3,1.46,1.9,1.63,-0.5,NA,NA,NA,NA,NA,NA
"563","SP2","17/04/04","Sp Gijon","Vallecano",3,1,"H",1,1,"D",1.727,2.875,5,1.7,2.85,5,1.7,2.8,4.3,NA,NA,NA,1.65,2.8,6,2.1,1.56,1.7,1.82,-0.5,NA,NA,NA,NA,NA,NA
"564","SP2","17/04/04","Tenerife","Elche",2,1,"H",1,1,"D",2.3,2.625,3.2,2.2,2.6,3.4,2.1,2.4,3.5,NA,NA,NA,2.3,2.6,3.3,2.2,1.51,2.2,1.47,-0.5,NA,NA,NA,NA,NA,NA
"565","SP2","18/04/04","Alaves","Levante",3,2,"H",2,2,"D",2.375,2.625,3.1,2.2,2.6,3.4,2.1,2.5,3.3,NA,NA,NA,2.3,2.6,3.3,2.2,1.51,2.2,1.47,-0.5,NA,NA,NA,NA,NA,NA
"566","SP2","18/04/04","Algeciras","Las Palmas",2,0,"H",0,0,"D",2.625,2.625,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65,2.6,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","SP2","18/04/04","Almeria","Terrassa",0,2,"A",0,0,"D",2.4,2.6,3.1,2.15,2.6,3.5,2.3,2.4,3,NA,NA,NA,2.5,2.5,3.1,2.2,1.51,2.15,1.49,-0.5,NA,NA,NA,NA,NA,NA
"568","SP2","18/04/04","Ciudad de Murcia","Numancia",0,2,"A",0,0,"D",2.875,2.625,2.5,2.85,2.6,2.5,2.9,2.3,2.5,NA,NA,NA,3,2.55,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","SP2","18/04/04","Getafe","Xerez",0,0,"D",0,0,"D",1.909,2.7,4.333,1.8,2.7,4.65,1.85,2.5,4.3,NA,NA,NA,1.95,2.65,4.25,1.9,1.7,1.8,1.71,-0.5,NA,NA,NA,NA,NA,NA
"570","SP2","18/04/04","Malaga B","Poli Ejido",0,0,"D",0,0,"D",2.25,2.6,3.4,2.2,2.6,3.4,2.3,2.4,3,NA,NA,NA,2.35,2.6,3.15,2.2,1.51,2.2,1.47,-0.5,NA,NA,NA,NA,NA,NA
"571","SP2","18/04/04","Recreativo","Salamanca",3,1,"H",1,0,"H",2.1,2.5,4,1.85,2.65,4.5,1.9,2.4,4.3,NA,NA,NA,2,2.55,4,2.3,1.46,1.85,1.67,-0.5,NA,NA,NA,NA,NA,NA
"572","SP2","24/04/04","Ciudad de Murcia","Cadiz",2,2,"D",2,0,"H",2.3,2.6,3.25,2.45,2.45,3.1,2.2,2.4,3.3,NA,NA,NA,2.35,2.5,3.35,2.3,1.46,2.45,1.37,-0.5,NA,NA,NA,NA,NA,NA
"573","SP2","24/04/04","Las Palmas","Recreativo",0,4,"A",0,0,"D",2.7,2.5,2.8,2.7,2.55,2.65,2.8,2.4,2.5,NA,NA,NA,2.55,2.5,3,2.2,1.51,1.31,2.65,0.5,NA,NA,NA,NA,NA,NA
"574","SP2","24/04/04","Leganes","Tenerife",0,0,"D",0,0,"D",2.3,2.5,3.4,2.4,2.4,3.25,2.3,2.3,3.2,NA,NA,NA,2.4,2.3,3.6,2.45,1.41,2.4,1.38,-0.5,NA,NA,NA,NA,NA,NA
"575","SP2","24/04/04","Vallecano","Almeria",1,1,"D",1,0,"H",2,2.7,4,1.95,2.65,4,1.9,2.6,3.7,NA,NA,NA,1.95,2.62,4,2.3,1.46,1.95,1.59,-0.5,NA,NA,NA,NA,NA,NA
"576","SP2","24/04/04","Xerez","Alaves",1,2,"A",1,1,"D",2.6,2.6,2.8,2.65,2.5,2.75,2.5,2.5,2.7,NA,NA,NA,2.65,2.5,2.9,2.1,1.56,2.65,1.31,-0.5,NA,NA,NA,NA,NA,NA
"577","SP2","25/04/04","Elche","Sp Gijon",2,1,"H",1,0,"H",2.6,2.5,2.9,2.6,2.6,2.7,2.65,2.4,2.65,NA,NA,NA,2.65,2.55,2.8,2.2,1.51,2.6,1.32,-0.5,NA,NA,NA,NA,NA,NA
"578","SP2","25/04/04","Levante","Algeciras",3,1,"H",1,1,"D",1.4,3.5,8,1.4,3.5,7,1.4,3.2,6.5,NA,NA,NA,1.45,3.5,6.9,1.9,1.7,1.4,2.33,-0.5,NA,NA,NA,NA,NA,NA
"579","SP2","25/04/04","Numancia","Eibar",2,3,"A",1,1,"D",1.66,2.9,5.5,1.7,2.75,5.4,1.55,2.9,5.2,NA,NA,NA,1.7,2.8,5.5,1.95,1.66,1.7,1.82,-0.5,NA,NA,NA,NA,NA,NA
"580","SP2","25/04/04","Poli Ejido","Getafe",0,0,"D",0,0,"D",2.5,2.6,2.9,2.7,2.5,2.7,2.5,2.5,2.7,NA,NA,NA,2.7,2.55,2.75,2.45,1.41,2.7,1.3,-0.5,NA,NA,NA,NA,NA,NA
"581","SP2","25/04/04","Salamanca","Cordoba",3,0,"H",1,0,"H",2.25,2.5,3.5,2.35,2.4,3.4,2.3,2.2,3.4,NA,NA,NA,2.35,2.4,3.5,2.45,1.41,2.35,1.41,-0.5,NA,NA,NA,NA,NA,NA
"582","SP2","25/04/04","Terrassa","Malaga B",0,1,"A",0,0,"D",1.9,2.7,4.33,1.95,2.65,4,1.9,2.5,3.9,NA,NA,NA,1.95,2.7,4.1,2.3,1.46,1.95,1.59,-0.5,NA,NA,NA,NA,NA,NA
"583","SP2","01/05/04","Alaves","Poli Ejido",0,0,"D",0,0,"D",1.57,3.25,5.5,1.65,3,5.25,1.55,2.9,5.2,1.65,2.9,5.6,1.62,3.1,5.5,NA,NA,1.65,1.91,-0.5,NA,NA,NA,NA,NA,NA
"584","SP2","01/05/04","Cordoba","Las Palmas",1,2,"A",1,1,"D",1.9,2.7,4.33,1.85,2.85,4.25,1.75,2.7,4.2,1.95,2.95,3.6,1.85,2.8,4.33,NA,NA,1.9,1.66,-0.5,NA,NA,NA,NA,NA,NA
"585","SP2","01/05/04","Getafe","Terrassa",2,0,"H",1,0,"H",1.9,2.7,4.33,1.95,2.7,4,1.9,2.6,3.8,2,2.65,4,2,2.75,3.8,NA,NA,1.95,1.61,-0.5,NA,NA,NA,NA,NA,NA
"586","SP2","01/05/04","Malaga B","Vallecano",2,1,"H",0,1,"A",2.25,2.6,3.4,2.2,2.6,3.4,2.2,2.4,3.2,2.1,2.75,3.5,2.2,2.6,3.5,NA,NA,2.2,1.47,-0.5,NA,NA,NA,NA,NA,NA
"587","SP2","02/05/04","Almeria","Elche",3,1,"H",2,1,"H",2.25,2.6,3.4,2.3,2.55,3.3,2.1,2.7,3.1,2.3,2.6,3.25,2.3,2.62,3.2,NA,NA,2.3,1.44,-0.5,NA,NA,NA,NA,NA,NA
"588","SP2","02/05/04","Cadiz","Salamanca",3,3,"D",0,3,"A",2.1,2.62,3.75,2.15,2.55,3.65,2.2,2.2,3.7,2.15,2.6,3.65,2.1,2.6,3.75,NA,NA,2.15,1.5,-0.5,NA,NA,NA,NA,NA,NA
"589","SP2","02/05/04","Eibar","Ciudad de Murcia",0,2,"A",0,1,"A",2.1,2.62,3.75,2.1,2.55,3.8,2.3,2.1,3.7,2.25,2.3,4,2.1,2.6,3.75,NA,NA,2.1,1.53,-0.5,NA,NA,NA,NA,NA,NA
"590","SP2","02/05/04","Recreativo","Levante",0,0,"D",0,0,"D",2.37,2.7,3,2.35,2.5,3.25,2.2,2.5,3.1,2.4,2.5,3.2,2.3,2.62,3.2,NA,NA,2.35,1.41,-0.5,NA,NA,NA,NA,NA,NA
"591","SP2","02/05/04","Sp Gijon","Leganes",1,1,"D",1,0,"H",1.61,3.25,5,1.65,3,5.25,1.65,2.8,4.6,1.65,3.1,5,1.67,3,5.2,NA,NA,1.65,1.91,-0.5,NA,NA,NA,NA,NA,NA
"592","SP2","02/05/04","Tenerife","Numancia",1,0,"H",0,0,"D",2.87,2.5,2.62,2.8,2.5,2.7,2.8,2.4,2.5,2.75,2.5,2.75,2.8,2.5,2.7,NA,NA,1.32,2.7,0.5,NA,NA,NA,NA,NA,NA
"593","SP2","08/05/04","Ciudad de Murcia","Tenerife",2,3,"A",2,1,"H",2.25,2.5,3.6,2.3,2.45,3.5,2.2,2.3,3.5,2.3,2.5,3.4,2.25,2.5,3.6,NA,NA,2.3,1.44,-0.5,NA,NA,NA,NA,NA,NA
"594","SP2","08/05/04","Las Palmas","Salamanca",1,1,"D",1,1,"D",2.37,2.7,3,2.2,2.65,3.3,2.1,2.5,3.3,2.2,2.62,3.4,2.4,2.55,3.2,NA,NA,2.2,1.47,-0.5,NA,NA,NA,NA,NA,NA
"595","SP2","08/05/04","Levante","Cordoba",2,2,"D",2,1,"H",1.57,3,6.5,1.6,3,5.7,1.6,2.8,5,1.61,3.1,5.5,1.6,3,6,NA,NA,1.6,1.97,-0.5,NA,NA,NA,NA,NA,NA
"596","SP2","08/05/04","Terrassa","Alaves",0,0,"D",0,0,"D",2.9,2.6,2.5,2.85,2.55,2.55,2.7,2.5,2.5,2.8,2.62,2.6,2.75,2.5,2.75,NA,NA,1.35,2.55,0.5,NA,NA,NA,NA,NA,NA
"597","SP2","08/05/04","Vallecano","Getafe",1,2,"A",1,0,"H",2.6,2.8,2.6,2.7,2.5,2.75,2.3,2.5,2.9,2.6,2.6,2.8,2.75,2.5,2.75,NA,NA,2.7,1.31,-0.5,NA,NA,NA,NA,NA,NA
"598","SP2","09/05/04","Eibar","Cadiz",0,1,"A",0,0,"D",2.25,2.6,3.4,2.2,2.55,3.5,2.1,2.4,3.5,2.2,2.6,3.5,2.2,2.5,3.65,NA,NA,2.2,1.48,-0.5,NA,NA,NA,NA,NA,NA
"599","SP2","09/05/04","Elche","Malaga B",2,3,"A",2,0,"H",2,2.75,3.8,2,2.7,3.8,2.1,2.5,3.3,2.1,2.7,3.6,2.05,2.65,3.9,NA,NA,2,1.58,-0.5,NA,NA,NA,NA,NA,NA
"600","SP2","09/05/04","Leganes","Almeria",0,0,"D",0,0,"D",2.3,2.5,3.5,2.35,2.6,3.1,2.2,2.4,3.3,2.3,2.6,3.25,2.4,2.4,3.45,NA,NA,2.35,1.41,-0.5,NA,NA,NA,NA,NA,NA
"601","SP2","09/05/04","Numancia","Sp Gijon",1,1,"D",0,0,"D",2,2.75,3.8,2,2.75,3.7,2,2.5,3.5,2.1,2.7,3.6,2.1,2.65,3.75,NA,NA,2,1.58,-0.5,NA,NA,NA,NA,NA,NA
"602","SP2","09/05/04","Poli Ejido","Algeciras",0,0,"D",0,0,"D",NA,NA,NA,1.53,3.2,6,NA,NA,NA,1.5,3.4,6,1.5,3.1,7.5,NA,NA,1.53,2.09,-0.5,NA,NA,NA,NA,NA,NA
"603","SP2","09/05/04","Xerez","Recreativo",1,0,"H",1,0,"H",2.4,2.6,3.1,2.7,2.6,2.65,2.5,2.4,2.8,2.62,2.6,2.8,2.75,2.5,2.75,NA,NA,1.32,2.65,0.5,NA,NA,NA,NA,NA,NA
"604","SP2","15/05/04","Cadiz","Las Palmas",4,1,"H",0,1,"A",NA,NA,NA,1.8,2.85,4.25,2.1,2.7,3,1.95,2.88,3.75,NA,NA,NA,NA,NA,1.8,1.71,-0.5,NA,NA,NA,NA,NA,NA
"605","SP2","15/05/04","Getafe","Elche",3,1,"H",1,1,"D",1.72,2.87,5,1.6,2.85,6,1.7,2.8,4.3,1.67,2.88,5.5,1.8,2.7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","SP2","15/05/04","Malaga B","Leganes",0,0,"D",0,0,"D",2.2,2.62,3.4,2.2,2.42,3.65,2.2,2.5,3.1,2.2,2.62,3.4,2.25,2.45,3.7,NA,NA,2.2,1.46,-0.5,NA,NA,NA,NA,NA,NA
"607","SP2","15/05/04","Recreativo","Poli Ejido",1,0,"H",0,0,"D",1.8,2.87,4.5,1.8,2.85,4.25,1.8,2.7,3.9,1.91,2.88,4,1.9,2.85,4.1,NA,NA,1.7,1.8,-0.5,NA,NA,NA,NA,NA,NA
"608","SP2","16/05/04","Alaves","Vallecano",3,0,"H",2,0,"H",1.57,2.9,7,1.5,3.15,6.5,1.6,2.8,5,1.57,3.1,6,1.6,3,6,NA,NA,1.5,2.12,-0.5,NA,NA,NA,NA,NA,NA
"609","SP2","16/05/04","Algeciras","Terrassa",2,1,"H",1,0,"H",NA,NA,NA,2.75,2.5,2.65,NA,NA,NA,2.88,2.7,2.4,2.9,2.5,2.6,NA,NA,1.31,2.65,0.5,NA,NA,NA,NA,NA,NA
"610","SP2","16/05/04","Almeria","Numancia",1,1,"D",1,1,"D",2.87,2.62,2.5,3,2.4,2.55,2.7,2.5,2.5,2.88,2.62,2.5,2.9,2.5,2.6,NA,NA,1.33,2.55,0.5,NA,NA,NA,NA,NA,NA
"611","SP2","16/05/04","Cordoba","Xerez",1,2,"A",0,1,"A",2.37,2.5,3.25,2,2.65,3.8,2.2,2.4,3.3,2.2,2.6,3.5,2.3,2.5,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","SP2","16/05/04","Salamanca","Levante",0,1,"A",0,0,"D",2.75,2.62,2.62,2.85,2.52,2.55,2.8,2.3,2.6,2.88,2.62,2.5,2.8,2.55,2.65,NA,NA,1.34,2.55,0.5,NA,NA,NA,NA,NA,NA
"613","SP2","16/05/04","Sp Gijon","Ciudad de Murcia",4,1,"H",1,0,"H",1.72,2.87,5,1.7,2.85,5,1.75,2.8,4,1.67,2.88,5.5,1.75,2.85,5,NA,NA,1.7,1.82,-0.5,NA,NA,NA,NA,NA,NA
"614","SP2","16/05/04","Tenerife","Eibar",1,1,"D",0,1,"A",2.2,2.62,3.4,2.2,2.5,3.5,2,2.6,3.4,2.2,2.6,3.5,2.2,2.55,3.6,NA,NA,2.2,1.46,-0.5,NA,NA,NA,NA,NA,NA
"615","SP2","22/05/04","Elche","Alaves",0,2,"A",0,1,"A",2.2,2.6,3.5,2.2,2.55,3.45,2.1,2.5,3.3,2.25,2.6,3.4,2.25,2.5,3.6,NA,NA,2.2,1.47,-0.5,NA,NA,NA,NA,NA,NA
"616","SP2","22/05/04","Tenerife","Cadiz",2,2,"D",2,1,"H",2.25,2.6,3.4,2.25,2.5,3.4,2.4,2.5,2.8,2.25,2.6,3.4,2.25,2.6,3.4,NA,NA,2.25,1.44,-0.5,NA,NA,NA,NA,NA,NA
"617","SP2","22/05/04","Xerez","Salamanca",3,0,"H",1,0,"H",2.1,2.5,4,2.22,2.45,3.5,2,2.5,3.5,2.2,2.6,3.5,2.05,2.6,4,NA,NA,2.22,1.44,-0.5,NA,NA,NA,NA,NA,NA
"618","SP2","23/05/04","Ciudad de Murcia","Almeria",1,1,"D",1,0,"H",3,2.7,2.37,2.9,2.65,2.4,2.8,2.4,2.5,2.88,2.62,2.5,NA,NA,NA,NA,NA,1.38,2.4,0.5,NA,NA,NA,NA,NA,NA
"619","SP2","23/05/04","Eibar","Sp Gijon",2,2,"D",0,0,"D",2.2,2.62,3.5,2.2,2.55,3.35,2.1,2.3,3.6,2.25,2.6,3.4,2.25,2.7,3.25,NA,NA,2.2,1.45,-0.5,NA,NA,NA,NA,NA,NA
"620","SP2","23/05/04","Leganes","Getafe",0,0,"D",0,0,"D",2.87,2.62,2.5,2.85,2.55,2.5,3,2.4,2.3,2.9,2.6,2.5,2.85,2.7,2.5,NA,NA,1.35,2.5,0.5,NA,NA,NA,NA,NA,NA
"621","SP2","23/05/04","Levante","Las Palmas",2,0,"H",1,0,"H",2.9,2.62,2.5,2.8,2.6,2.5,2.8,2.4,2.5,2.9,2.6,2.5,2.9,2.6,2.55,NA,NA,1.35,2.5,0.5,NA,NA,NA,NA,NA,NA
"622","SP2","23/05/04","Numancia","Malaga B",3,0,"H",1,0,"H",1.5,3.4,6,1.45,3.5,6,1.5,3,5.5,1.44,3.5,7,1.5,3.4,6,NA,NA,1.45,2.21,-0.5,NA,NA,NA,NA,NA,NA
"623","SP2","23/05/04","Poli Ejido","Cordoba",1,1,"D",1,1,"D",1.61,3,6,1.6,3,5.5,1.65,2.8,4.7,1.67,3.1,5,1.7,3,5,NA,NA,1.6,1.94,-0.5,NA,NA,NA,NA,NA,NA
"624","SP2","23/05/04","Terrassa","Recreativo",2,2,"D",1,2,"A",2.62,2.6,2.8,2.6,2.6,2.7,2.6,2.5,2.6,2.7,2.6,2.7,2.7,2.6,2.7,NA,NA,2.6,1.32,-0.5,NA,NA,NA,NA,NA,NA
"625","SP2","23/05/04","Vallecano","Algeciras",2,2,"D",1,2,"A",1.5,3.4,6,1.5,3.3,6,NA,NA,NA,1.5,3.4,6,1.55,3.35,5.5,NA,NA,1.5,2.13,-0.5,NA,NA,NA,NA,NA,NA
"626","SP2","27/05/04","Algeciras","Xerez",2,1,"H",1,1,"D",NA,NA,NA,NA,NA,NA,2.8,2.7,2.4,3,2.7,2.38,2.3,2.55,3.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","SP2","29/05/04","Alaves","Leganes",1,1,"D",1,1,"D",1.61,2.9,6,1.57,3,6,1.5,2.9,6,1.62,3,5.75,NA,NA,NA,NA,NA,1.57,2,-0.5,NA,NA,NA,NA,NA,NA
"628","SP2","29/05/04","Malaga B","Ciudad de Murcia",2,0,"H",0,0,"D",2.2,2.5,3.75,2.1,2.65,3.45,2.2,2.4,3.3,2.3,2.6,3.25,1.65,2.95,5.5,NA,NA,2.1,1.5,-0.5,NA,NA,NA,NA,NA,NA
"629","SP2","29/05/04","Sp Gijon","Tenerife",0,2,"A",0,0,"D",1.66,2.9,5.5,1.6,2.9,5.8,1.65,2.7,5,1.67,3,5.25,1.6,3,6,NA,NA,1.6,1.93,-0.5,NA,NA,NA,NA,NA,NA
"630","SP2","30/05/04","Cordoba","Terrassa",2,2,"D",2,2,"D",2.1,2.62,3.75,1.95,2.75,3.7,1.9,2.5,4,2.2,2.62,3.4,2.25,2.65,3.3,NA,NA,1.95,1.58,-0.5,NA,NA,NA,NA,NA,NA
"631","SP2","30/05/04","Algeciras","Elche",2,2,"D",2,1,"H",2.62,2.75,2.62,NA,NA,NA,NA,NA,NA,3.1,2.62,2.38,3.1,2.6,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","SP2","30/05/04","Almeria","Eibar",1,0,"H",0,0,"D",2,2.8,3.75,2.02,2.75,3.45,1.8,2.8,3.7,2.1,2.8,3.4,2.1,2.8,3.45,NA,NA,2.02,1.53,-0.5,NA,NA,NA,NA,NA,NA
"633","SP2","30/05/04","Cadiz","Levante",0,3,"A",0,1,"A",2.7,2.6,2.7,2.65,2.55,2.65,3,2.4,2.3,2.75,2.62,2.6,2.7,2.6,2.7,NA,NA,2.65,1.3,-0.5,NA,NA,NA,NA,NA,NA
"634","SP2","30/05/04","Getafe","Numancia",2,1,"H",0,0,"D",2.25,2.7,3.25,2.25,2.65,3.15,2.3,2.4,3,2.3,2.6,3.25,2.25,2.6,3.35,NA,NA,2.25,1.44,-0.5,NA,NA,NA,NA,NA,NA
"635","SP2","30/05/04","Las Palmas","Xerez",1,1,"D",0,1,"A",2,3,3.4,2.05,2.65,3.55,1.9,2.9,3.2,2.1,2.88,3.3,NA,NA,NA,NA,NA,2.05,1.52,-0.5,NA,NA,NA,NA,NA,NA
"636","SP2","30/05/04","Recreativo","Vallecano",0,0,"D",0,0,"D",1.9,3,3.75,1.85,3,3.8,NA,NA,NA,1.85,3.25,3.6,1.85,3.4,3.4,NA,NA,1.85,1.68,-0.5,NA,NA,NA,NA,NA,NA
"637","SP2","30/05/04","Salamanca","Poli Ejido",0,0,"D",0,0,"D",2.1,2.62,3.75,2.05,2.65,3.55,2,2.5,3.6,2.1,2.7,3.6,2.1,2.7,3.6,NA,NA,2.05,1.52,-0.5,NA,NA,NA,NA,NA,NA
"638","SP2","05/06/04","Ciudad de Murcia","Getafe",1,2,"A",0,1,"A",NA,NA,NA,2.95,2.5,2.5,2.7,2.5,2.5,2.88,2.62,2.5,NA,NA,NA,NA,NA,1.35,2.5,0.5,NA,NA,NA,NA,NA,NA
"639","SP2","05/06/04","Eibar","Malaga B",3,3,"D",2,1,"H",NA,NA,NA,2.45,2.5,3,2.6,2.5,2.6,2.4,2.5,3.2,NA,NA,NA,NA,NA,2.45,1.36,-0.5,NA,NA,NA,NA,NA,NA
"640","SP2","05/06/04","Poli Ejido","Las Palmas",1,0,"H",1,0,"H",NA,NA,NA,1.95,2.85,3.6,2.1,3,2.8,1.91,3,3.75,NA,NA,NA,NA,NA,1.95,1.59,-0.5,NA,NA,NA,NA,NA,NA
"641","SP2","05/06/04","Terrassa","Salamanca",1,1,"D",1,1,"D",NA,NA,NA,2.45,2.4,3.2,2.5,2.3,2.9,2.38,2.4,3.5,NA,NA,NA,NA,NA,2.45,1.37,-0.5,NA,NA,NA,NA,NA,NA
"642","SP2","05/06/04","Xerez","Levante",1,2,"A",0,0,"D",NA,NA,NA,3.2,2.5,2.35,NA,NA,NA,3.2,2.5,2.4,NA,NA,NA,NA,NA,1.4,2.35,0.5,NA,NA,NA,NA,NA,NA
"643","SP2","06/06/04","Elche","Recreativo",2,0,"H",1,0,"H",NA,NA,NA,1.95,2.85,3.6,1.8,2.7,3.9,2.2,2.62,3.5,NA,NA,NA,NA,NA,1.95,1.59,-0.5,NA,NA,NA,NA,NA,NA
"644","SP2","06/06/04","Leganes","Algeciras",3,2,"H",2,1,"H",NA,NA,NA,1.44,3.5,6.5,1.5,3,5.5,1.44,3.5,7,NA,NA,NA,NA,NA,1.44,2.28,-0.5,NA,NA,NA,NA,NA,NA
"645","SP2","06/06/04","Numancia","Alaves",3,1,"H",1,0,"H",NA,NA,NA,2.3,2.5,3.3,2.3,2.5,3,2.3,2.62,3.25,NA,NA,NA,NA,NA,2.3,1.42,-0.5,NA,NA,NA,NA,NA,NA
"646","SP2","06/06/04","Sp Gijon","Cadiz",2,0,"H",1,0,"H",NA,NA,NA,1.5,3.4,5.5,1.45,3,6,1.57,3.25,5.5,NA,NA,NA,NA,NA,1.5,2.1,-0.5,NA,NA,NA,NA,NA,NA
"647","SP2","06/06/04","Tenerife","Almeria",2,0,"H",0,0,"D",NA,NA,NA,2.3,2.4,3.5,2.3,2.3,3,2.3,2.5,3.4,NA,NA,NA,NA,NA,2.3,1.42,-0.5,NA,NA,NA,NA,NA,NA
"648","SP2","06/06/04","Vallecano","Cordoba",2,0,"H",0,0,"D",NA,NA,NA,2.05,2.75,3.5,2.3,2.7,2.7,2.3,2.7,3.1,NA,NA,NA,NA,NA,2.05,1.54,-0.5,NA,NA,NA,NA,NA,NA
"649","SP2","11/06/04","Xerez","Cadiz",1,1,"D",0,0,"D",NA,NA,NA,2.25,2.6,3.1,NA,NA,NA,2.2,2.7,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","SP2","13/06/04","Alaves","Ciudad de Murcia",1,0,"H",1,0,"H",NA,NA,NA,1.5,3.25,5.55,1.5,3,5.5,1.57,3.25,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","SP2","13/06/04","Algeciras","Numancia",0,1,"A",0,1,"A",NA,NA,NA,5.5,3.2,1.52,NA,NA,NA,4.6,3.25,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","SP2","13/06/04","Almeria","Sp Gijon",2,1,"H",0,0,"D",NA,NA,NA,2.7,2.6,2.5,2.5,2.7,2.5,2.75,2.75,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","SP2","13/06/04","Cordoba","Elche",1,0,"H",1,0,"H",NA,NA,NA,1.43,3.65,5.5,1.5,3.2,5,1.57,3.25,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","SP2","13/06/04","Getafe","Eibar",2,1,"H",1,0,"H",NA,NA,NA,1.35,3.6,7.5,1.3,3.6,8,1.36,3.75,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","SP2","13/06/04","Las Palmas","Terrassa",2,1,"H",0,1,"A",NA,NA,NA,2.45,2.62,2.75,2.8,2.3,2.6,2.7,2.62,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","SP2","13/06/04","Levante","Poli Ejido",2,0,"H",1,0,"H",NA,NA,NA,2.1,2.75,3.2,2,2.5,3.5,2,2.8,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","SP2","13/06/04","Malaga B","Tenerife",2,2,"D",1,1,"D",NA,NA,NA,2,2.5,4,1.75,2.6,4.4,2.1,2.6,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","SP2","13/06/04","Recreativo","Leganes",3,1,"H",2,1,"H",NA,NA,NA,2.6,2.7,2.5,NA,NA,NA,2.5,2.6,2.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","SP2","13/06/04","Salamanca","Vallecano",1,1,"D",0,1,"A",NA,NA,NA,2.15,2.7,3.15,2.1,2.9,2.9,2.2,2.88,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","SP2","18/06/04","Elche","Salamanca",1,2,"A",1,1,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,2.6,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","SP2","19/06/04","Cadiz","Almeria",2,1,"H",0,0,"D",NA,NA,NA,1.9,2.65,4.2,1.9,2.7,3.5,2,2.75,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","SP2","19/06/04","Ciudad de Murcia","Algeciras",2,0,"H",1,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,4.2,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","SP2","19/06/04","Eibar","Alaves",1,2,"A",0,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3.5,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","SP2","19/06/04","Leganes","Cordoba",0,1,"A",0,1,"A",NA,NA,NA,2.22,2.55,3.22,2.1,2.5,3.4,2.25,2.6,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","SP2","19/06/04","Numancia","Recreativo",2,0,"H",1,0,"H",NA,NA,NA,1.42,3.2,8,NA,NA,NA,1.4,3.4,8.5,NA,NA,NA,NA,NA,1.42,2.29,-0.5,NA,NA,NA,NA,NA,NA
"666","SP2","19/06/04","Poli Ejido","Xerez",1,0,"H",1,0,"H",NA,NA,NA,1.45,3.55,6,NA,NA,NA,1.44,3.6,6.5,NA,NA,NA,NA,NA,1.45,2.23,-0.5,NA,NA,NA,NA,NA,NA
